ObjectKey,FetchDate,Date,Year,Passengers
020c774f2261ddc0da40a6d02eceb4b29c17a8a721118e095704aa969b2c37b2,05/31/2022,12/27/2021,2022,
72d4d14deec5c38f4ff744ac7fa7229bf52759c2aa81c1d5144f69f6e9effe8d,05/31/2022,12/27/2021,2021,"2,089,186"
e224cbf8c0b0084df494598b8be34b51bd1c4776f4ea4c75786a35ad388f5e28,05/31/2022,12/27/2021,2020,"1,111,751"
150fe6eccb522c73b2d34a42dc9f1ac369f0b9879c8fa575539e1c70ea123479,05/31/2022,12/27/2021,2019,"2,500,396"
15249ffb7c915fa4dd9419ac02de27c98af3381bbdf5e2811e1cb9ae7a29f22e,05/31/2022,12/26/2021,2022,
c63eb9abab13e39ce5108235a5e9cb154b2c4c1375d01ec25bbd71fea1155403,05/31/2022,12/26/2021,2021,"2,070,554"
de91666983ec931bfcfc7c9fab0280c0baad8c44b6febb2a49f230a38f34a9c9,05/31/2022,12/26/2021,2020,"1,284,599"
0ed295dc02cec4602ee77d590ae6537dd4800d25a97af153adf4b9e8677bf822,05/31/2022,12/26/2021,2019,"2,575,985"
28911179e9923e6a4b8eef6676b775c716541fc819783299e3cc563430c89010,05/31/2022,12/25/2021,2022,
6465174c3264beabc7857b72bb68e5ec20efe3ead0f19691d26a610d5e008d30,05/31/2022,12/25/2021,2021,"1,533,398"
da3d1bb5fc4ad0cbca4c517293e8b3e0f1f1cfeeec3bfe8ae8dc4a20700c3f0f,05/31/2022,12/25/2021,2020,"1,128,773"
7a6c39191c8d0ad7927cae14e870bbed64d03b30ad0d536bc0abb2067cab0bff,05/31/2022,12/25/2021,2019,"2,470,786"
db05d888d62a34f75a050d063606945fb069d8598462b48e80157564e89aa96d,05/31/2022,12/24/2021,2022,
9bcc2c22953b370c23804c26d7e9ba0342296996dc9b5711824c25de50a78d10,05/31/2022,12/24/2021,2021,"1,709,601"
c74d5135e98c702eb2deafcfd4140ee5e67f13dd3fa26f76af7b4ab0aabd6763,05/31/2022,12/24/2021,2020,"616,469"
69e858734d6b5436aa7b260db24924c382df0063093f5dad951e731df39ed6ef,05/31/2022,12/24/2021,2019,"2,582,580"
ff44415b8225dee6fd8504a0eabfe0cd8f4aaec21469aa4f41fca8ffd41a80ed,05/31/2022,12/23/2021,2022,
3f542c2ef47e024ed3b0bf8221a570e6dc2635b414d814b6af8b06b6bb4006d6,05/31/2022,12/23/2021,2021,"2,187,792"
c95d215b90f7b7da0711a8f59f3fc48361f96258fc965b0aabf366c82d1c2b5c,05/31/2022,12/23/2021,2020,"846,520"
0097529b4185640e25d6a028019726f20d16249ea1d2dd11a2a89b1168341c32,05/31/2022,12/23/2021,2019,"2,552,194"
ebb905611e4a0000ada0e6485107b5bb1339a1612edee71420637c2efa3c4874,05/31/2022,12/22/2021,2022,
4964001fad7f8b12fbec2ecea7886a944cff726b85a2f64db0d497d715a08177,05/31/2022,12/22/2021,2021,"2,081,297"
62dcade4c9c08f4c631d206c58483f7b0e32f4643521f2c5d9282297e76f1ff0,05/31/2022,12/22/2021,2020,"1,191,123"
d692375c27fdf601da9ba15e699f56d95aaf1555f160ed12f5ef8ce5f7f76eb7,05/31/2022,12/22/2021,2019,"1,937,235"
492eeb438999f0da7826d1e099ad28b5374ad94de2347fecb59f621d89635838,05/31/2022,12/21/2021,2022,
b8e754c325cf8fd9894d5b174f90ecae44e9b07c5059971849dbfc20a557c1ae,05/31/2022,12/21/2021,2021,"1,979,089"
d1c6c64ee0af2183d1b07dc90cf0efa86fb52e494b908ac192a6246d993e8a74,05/31/2022,12/21/2021,2020,"992,167"
206d5cb0edebbef557a816f0ad9ed83e1a1204f59c359450cd80f84c199e85e0,05/31/2022,12/21/2021,2019,"1,981,433"
ba91719e58b509f455bbdf10fc4c333126d623bb398b86f80443c0a532e7a16d,05/31/2022,12/20/2021,2022,
2a9e3fae5dab6caf8cd0335c84c3ab536c42b569bac66b982b2aa0b6fb75f038,05/31/2022,12/20/2021,2021,"2,098,540"
2c76bc1eb9c7457ecdb6d37595a3564cf8864e454281ef943b3d2da1ae3be1c5,05/31/2022,12/20/2021,2020,"954,782"
a23248b582b1bf62d0bbb782626f20cf3167cecf052d60e25c624e21c14a29ca,05/31/2022,12/20/2021,2019,"2,490,503"
776f9f812416a046f91e18650913c3d9e3be0eaf8ce3da76353641f67a603dae,05/31/2022,12/19/2021,2022,
a80e066b0f240b8d151c4333251146ef8bf5d79595b183446b0c737e27f3f45c,05/31/2022,12/19/2021,2021,"2,118,528"
90ebca32d1f39bfe5e439a5426779bc5e9de725cbcdfe3d167118bd44cd4f9d1,05/31/2022,12/19/2021,2020,"1,064,619"
a07cc22a229a6f3f9a42ac6bb762af330968f7738847a2b3bc853046013fea42,05/31/2022,12/19/2021,2019,"2,519,399"
cfd9675cbe069fdfc5f847ed9003349cf5244cb7ebe5a4df400e5e03fe14017a,05/31/2022,12/18/2021,2022,
a436f8d4a649deddd6fc3f17691f9609a2a1313bccbb3833f1916a94d6b08cdc,05/31/2022,12/18/2021,2021,"2,035,273"
d3b89d682a92a64d817d32df0c322350a0fdc1293b2589baa647a8b8ae8a5a13,05/31/2022,12/18/2021,2020,"1,073,563"
81a204bea56156f92c6d9f01393cd88be5c8187df24a65aa39fb532e4a0092bf,05/31/2022,12/18/2021,2019,"2,487,987"
00295bfd959e53a731459a3f2ff291cdbc9ac52157f698256b3c8c4f1a4a0959,05/31/2022,12/17/2021,2022,
a21b7888cfcd8ca94dc442596736996600aab926c9b7506d7082106c83b474f2,05/31/2022,12/17/2021,2021,"2,233,754"
f6aafe59574503e450a6b449d2fa0056ef88a86567f27fe24aed4b9464f3e3ef,05/31/2022,12/17/2021,2020,"1,066,747"
b738a3eae6086b4053304080690ab3965c651009fe0dbee5735ceff5fa2e4869,05/31/2022,12/17/2021,2019,"2,608,088"
716c66f81dc45875c734dd8641a678912a90977c175c419e791f22ffbeba24d9,05/31/2022,12/16/2021,2022,
b13125f69e9670c94de8c1753889b90772500a392848da077ed4b1321a9e8c97,05/31/2022,12/16/2021,2021,"2,062,579"
1e60909e639ced98dd4a36871f063496ec4bfa1b6877d43d2b1063e14443ad35,05/31/2022,12/16/2021,2020,"846,934"
d649aa18379b819edfc9b7175273d26b005155f617513d75f7d57a85ca341ff1,05/31/2022,12/16/2021,2019,"2,471,408"
7ad24f6e27e9fb9542338cc8b1f2d46e8baae149a65a74768496c634e474f3eb,05/31/2022,12/15/2021,2022,
6599c2abd3a2eab69b2b87ed2489bd39f827ccc5518721796c6a793ee097538b,05/31/2022,12/15/2021,2021,"1,762,920"
bc94c8cd7b208a134f1337354b099898199e0b0e3a6cf222b24be87e2ac1ffab,05/31/2022,12/15/2021,2020,"641,966"
7ec501d6a8b5cdbc2c417c14e9a3dbd86d6c6adf1923a4d8e424528db139bf01,05/31/2022,12/15/2021,2019,"2,234,374"
d929069b04bcfbb037f2c8a8fa995b7ad0907d36a9bf1b57698f51e92220e3cd,05/31/2022,12/14/2021,2022,
48c74278aeaecc38bb7579056a53492935c0fbf5f688c097374f631a7f49540e,05/31/2022,12/14/2021,2021,"1,520,251"
7215f972353fdd62484e73bd9169702776bc63c53dc6e9b3e33201271b68455b,05/31/2022,12/14/2021,2020,"552,024"
0f2c8b1f7c4fa7af7671b2b000bd9a3d4101ebbf67473f15006087216dc4902b,05/31/2022,12/14/2021,2019,"2,009,112"
cd3bfa101e52022c9a01bc7b8a7e6e4f2a9af185011b5de2e207518c89a6751c,05/31/2022,12/13/2021,2022,
74f732260869405fd01d9922e8ebfac2665d1aeaf163edeedb43cfb16f08410d,05/31/2022,12/13/2021,2021,"1,912,915"
10a1711f3f9eb9b2e56d4f70bedb206e3d2d6e54572de833e38d85216e747c7f,05/31/2022,12/13/2021,2020,"752,451"
2fd5dfab1292be1cd097084450783c2902382547b3266d8b2132e445160d703f,05/31/2022,12/13/2021,2019,"2,250,386"
294d88945122b5fde98fe7d8b65d96e1c88aaeb79691e7999506cfd9d125cb95,05/31/2022,12/12/2021,2022,
3c12ce409a904dd938664b9d8aaf607782e4b7232b1a8d648d506d9795fab5f4,05/31/2022,12/12/2021,2021,"2,040,364"
79baa19a5ea3ee8c9d90ef2a424dc894e7ec5f8b0ba46d428d70ddea1142f62d,05/31/2022,12/12/2021,2020,"865,014"
c4fb9368530866c2177c0159ee70a5baee38fe815955f22db7ff4f36376ff519,05/31/2022,12/12/2021,2019,"2,300,248"
d87639ef685a94bb0a84702dc7f3297456f857c0f1325c44ce45caba0b97ae2a,05/31/2022,12/11/2021,2022,
8db2959ca128be520011ee369c10e11eadc4449d31bde29d90b9984e80c7a9ec,05/31/2022,12/11/2021,2021,"1,669,737"
fd3c6f65854a6ebb16497c92c45530bdab5d5340884f316b1c60f22ee8994ee2,05/31/2022,12/11/2021,2020,"662,380"
36b95a12592ae5743fc6779cad76b92a324dee569ddf86c661110104a65f7ef1,05/31/2022,12/11/2021,2019,"1,893,871"
cb98a8d00de6d5bdd24420bbe682864638bdfce693207f9aee1c1f01921fa89c,05/31/2022,12/10/2021,2022,
7c057978a185f91cfe5a66d29b6ca7c0fb2da6a06d67d5f08af2e88ce94c2596,05/31/2022,12/10/2021,2021,"2,045,674"
1ae49797097639f4a6d89a615092b2f2e1d15754c17aae26e4f537c6174b8ee3,05/31/2022,12/10/2021,2020,"787,489"
2805bbd9e2f25e206072dc1379242caaf9b8e5574a3259445d3fa8ecf1a3ace4,05/31/2022,12/10/2021,2019,"2,388,029"
68477d29f4c971816813fb1e8d205d3c22c04f4e0897604f86fa1312fdd7b9ce,05/31/2022,12/9/2021,2022,
ed1bc2b460fe1f0913b51ac2f82827ace45f2e5af342abd9ef894dde946e9df0,05/31/2022,12/9/2021,2021,"1,959,937"
29f0f135cdb07d6e49c87f594dca4ab8df994af378fa4d0a3b4092a25d367f41,05/31/2022,12/9/2021,2020,"754,307"
0cdaf4946e5a81b7cb3d33d7e888569c079a495773886df32df1be211b700334,05/31/2022,12/9/2021,2019,"2,362,310"
d94e50f58bd4d37c3861d3834d53e69b6ee98871ed329cca6476c7e60541601b,05/31/2022,12/8/2021,2022,
7d830040da545e7122244485f5cdf80f5a34a020d6c480f9a0a569c36391e628,05/31/2022,12/8/2021,2021,"1,610,785"
179b9a900631bfa599bdef30e0e4d57c9868b24eb3b9f19eab2ed3c24dcfdefe,05/31/2022,12/8/2021,2020,"564,372"
6ef3c5e5d883e6fc337ddd80286dc2f3cd473ead7a2437c81549f4d62fb57538,05/31/2022,12/8/2021,2019,"2,020,488"
0302219fe0ece2d5e3590ed8dde77decd345831df0028d48b5c6b130c565908f,05/31/2022,12/7/2021,2022,
8433bd077afc93f5ca71626f3cea70e5152661a8fd809890ac774e8b0888ffce,05/31/2022,12/7/2021,2021,"1,459,054"
a0a84261e9bb854d310eadbf41359c25c8371132da91b7d477621ddf385ae841,05/31/2022,12/7/2021,2020,"501,513"
3076815832dd2bb3cccdcfba59071c391fb22600efbe76ad9dfbb7fcb0f27f5f,05/31/2022,12/7/2021,2019,"1,897,051"
2f09d0f26f5461ee3833c700a85b5e4caee9789c2c0b4b1cea898c7d02049871,05/31/2022,12/6/2021,2022,
38b21f9bfcc4c1acce0c7254055cea724d25c13e0a526b4fb5cc5aee8125c462,05/31/2022,12/6/2021,2021,"1,854,048"
23b8b4e74eee4800558d34f98a5c4b2c11239f8be0f09dcb451895126592feb9,05/31/2022,12/6/2021,2020,"703,546"
97bc0e1825577860bc6dbebcfb1bd76ba368f40ae89604b9a16b518a14c947e8,05/31/2022,12/6/2021,2019,"2,226,290"
d3bf083ddd3e5f46f3f2625b4c00308ace30278b872fb5b8d6335caf302b59f3,05/31/2022,12/5/2021,2022,
1e18b6754987475696a40d49e51dec6f22b6f790b2406a1cc746ddc6d7fca1c2,05/31/2022,12/5/2021,2021,"2,068,792"
af4493f6b8e0a8f3668640f820d0d0522ef27fe7c7bb43c0713208d06d266e5d,05/31/2022,12/5/2021,2020,"837,137"
08ffa62df849599a05d88e870e740381a3c752f1d270ac41dd41720b9c240462,05/31/2022,12/5/2021,2019,"2,292,079"
60dce3bb65c62f52eb10f828df0c285516956640cee032eefe03a5b9156a62f0,05/31/2022,12/4/2021,2022,
e5e70fe086b946f06ef2a0bb49d98e02a7e299239db7fabd309395d5ee64cad3,05/31/2022,12/4/2021,2021,"1,566,729"
f56fd707aca79f9cd4afb7b5925c1ee0342a6bb4d66f7a5dc5d17447c16486ce,05/31/2022,12/4/2021,2020,"629,430"
3cb550bbf87c643937d3c44c293ea5b2e7fbf9a32f4f63543ab4d8bf8dec8f08,05/31/2022,12/4/2021,2019,"1,755,801"
6d56764cdd316927b171bbb1c7836b63d67a752a444613b849a019b819bb735c,05/31/2022,12/3/2021,2022,
c911fa40bece98eba58b70b5c48bfa43aa275ede319537997d40b0070f9be78c,05/31/2022,12/3/2021,2021,"1,952,294"
f55161c1275eef5bbe18e99c2e292c46721a4af70bc4215e15c2943604072d53,05/31/2022,12/3/2021,2020,"753,951"
a9eee1eabf8865a48c8665b17f732e6a9aeb60a312bbf46f8474b1cf075572fe,05/31/2022,12/3/2021,2019,"2,278,205"
f849aad265d7cbddce1f78b8502030e61021f8a75f8a1d2e8d7819341b100d9c,05/31/2022,12/2/2021,2022,
0f535025b51b0dc77bb3f73ff32444fa8350150200f93bfb6a62892391d118a7,05/31/2022,12/2/2021,2021,"1,866,275"
9e3b5c4872d0806626baeb3d2ec95dab16b50b4f9763bd084e7ceffc58838bb5,05/31/2022,12/2/2021,2020,"738,050"
4043788b5fe42b009eedc88d720d323d7b77faa85ca754537d361cd8147976c8,05/31/2022,12/2/2021,2019,"2,262,878"
6bdcba749813c3c4404cebe193b639a5f097a9f6e9e73f9187442f89e690f775,05/31/2022,12/1/2021,2022,
36e902cc15cdf79f65dbde8c4e9f267a2d3fa5348f8eb4bbafb917a63792135e,05/31/2022,12/1/2021,2021,"1,660,506"
108dcd82bfc0bce877e9ac83840af925b25a4a460f1f83d4a1688b6fb69bc97e,05/31/2022,12/1/2021,2020,"632,356"
22c57436254dc992cf4da02973d7a31776d8b8a78a69932ae865eedd5bf5de16,05/31/2022,12/1/2021,2019,"2,054,380"
5cb1d78b0f934b21fb0a44678626781db22b787742043a49166db92e970e605c,05/31/2022,11/30/2021,2022,
d642934a0f34e7fb62d8a667b3d96f995eea8adf5c7a2441b2e22b95524a8769,05/31/2022,11/30/2021,2021,"1,810,460"
9e46ffae640408e7a04741470ca7df1fba63a698821460f0162fdb360116ca54,05/31/2022,11/30/2021,2020,"780,283"
c1f9846f0245c21fe94bae09a13606e7d1d5a38d71496ccc5897ff0e7e97780b,05/31/2022,11/30/2021,2019,"2,280,403"
a904319d9a9b21a5ca1d7eadf682def3191286bf0b24e51ec7409e2d6597d5b9,05/31/2022,11/29/2021,2022,
76c31c814a54e2dda9440cea6c83a4526a5e1d88fbecc8a31fd0c6718ec18bf8,05/31/2022,11/29/2021,2021,"2,237,087"
d591b008348092b7889ecd496135b4bdfec26342f7eac7e3f3566153415681d9,05/31/2022,11/29/2021,2020,"981,912"
26bd8291d5a79fa154a0d81230c63cac9be5a9223c9e2ac449c37033b26a6314,05/31/2022,11/29/2021,2019,"2,591,470"
ed46b7a5653d0f4facbee4398e8d7e3844beed6ef8d0efee5f85f29d798c7246,05/31/2022,11/28/2021,2022,
f9250142aeeb9f3eeb466804a2a6bb610f80be4af23f578ef21d249660daa1af,05/31/2022,11/28/2021,2021,"2,451,300"
fc25008844cacf61066e9d319422b249ab2446111d25dfe1e422038ab8a1642e,05/31/2022,11/28/2021,2020,"1,176,091"
8502bfa2b3e0c9b1316571bca9031df1859312c51f78a5c9c053651392eec637,05/31/2022,11/28/2021,2019,"2,882,915"
512b328c954de8856e874939070fbde87b6bbff73a4a9aabea620ddf62ae37ce,05/31/2022,11/27/2021,2022,
dd7179e378192b2ec33cbafbc4aaf56e168a0c8ad6a88b331517ba99e93ecab9,05/31/2022,11/27/2021,2021,"2,208,192"
61aed017b2cf4f600f48da27db6657ee5fc2d343ec551573055436beeb6f0964,05/31/2022,11/27/2021,2020,"964,630"
05f8bef32dbcd69d35fed4f19a86062ba6baad8f854e89d398cd87de6ad19b98,05/31/2022,11/27/2021,2019,"2,648,268"
640c8e0c5035519d96d80cd623fa57d0f0401b83e76911b7999c7b7761e52700,05/31/2022,11/26/2021,2022,
a1ca450e13f82acba18ed18cb0c9b0cbd7b46cc9eaada7b7bd505a29293bf0f0,05/31/2022,11/26/2021,2021,"1,778,983"
8aa108222792fefe8a500060e6670f0760595f3756b5890469d0520d25c73819,05/31/2022,11/26/2021,2020,"820,399"
ea74ac26dd7288dc8a5922c649604830c23ef604569e7ed9af8ca258682d6c90,05/31/2022,11/26/2021,2019,"1,968,137"
6180db83e77b895e028a6527111b86fca2b8cad50830e38eb3b7c5e13a70f072,05/31/2022,11/25/2021,2022,
597fefb752aad68c7c348c5e87c52dbf2d90196f9c871a2e7b2ba026eed86d22,05/31/2022,11/25/2021,2021,"1,382,230"
9141b4ad03ef1cf4d60cc0626b12312aa1b1920fa2c112026622ccac3b661f90,05/31/2022,11/25/2021,2020,"560,902"
988ac5fc29b0ad5d9dc589b763cad808942613a740e2103958035285cd6a6714,05/31/2022,11/25/2021,2019,"1,591,158"
ea04753e2af15a239a8adbe88570a6b948cb7de687a1566f748a6e56616f88f1,05/31/2022,11/24/2021,2022,
c9f125d43ce5bfa037210ed4b53acf0921d4bf40e54a68ed037c6ff84493ec7a,05/31/2022,11/24/2021,2021,"2,311,978"
09305e80bd6b719574f69cdfb1f460594fe75a048b02626b6b0afca4a18d4144,05/31/2022,11/24/2021,2020,"1,070,967"
414aa0d9a35e3c79c0e41fe721a318e2a49d6f2489d52694bcd824b5ba8e3373,05/31/2022,11/24/2021,2019,"2,624,250"
c18b09d13aba291e8d6fc283b5ff8b3cc0f105f373df3e0ad1a2fe9ed28352cc,05/31/2022,11/23/2021,2022,
488d7b73dc6695a7b8302cd502b84a0388cacaceb1b409d8f7b5c17613078600,05/31/2022,11/23/2021,2021,"2,207,949"
73c804f35aad18f0c0633abf5b5031049bde2548f1f47d2554901f5e8c9f766f,05/31/2022,11/23/2021,2020,"912,090"
60167b8811bc9ac9f244880b97e94a230d16151700d1c9e4cc6c21cd1a1a4006,05/31/2022,11/23/2021,2019,"2,435,170"
cd2e45a6caac87412fc7ba257412512b28a2adced32505772af0b7883f2e9fa2,05/31/2022,11/22/2021,2022,
428f38af07b64cab2bf4d99e6f20002bb076913a1865257f0045a008f5f44e7c,05/31/2022,11/22/2021,2021,"2,081,064"
8d1d5509012d1f6862ae67e2e6044e0c02b9ba830597dd0a077a66f9cacbcafd,05/31/2022,11/22/2021,2020,"917,354"
5cb2a23a9d6fdab60cd04f739600722cf8ed92d8bd60640cbc069d4fa03ab070,05/31/2022,11/22/2021,2019,"2,254,188"
5224437890e96727b14356418c2273e217fd57ad45e098a38a256434a5e5bd55,05/31/2022,11/21/2021,2022,
812ebc184c40404548bccf37763795b54d03b72a3f6fae193efd3eb316e980d7,05/31/2022,11/21/2021,2021,"2,213,716"
11607328e8c7fdb8dbb58fd18a84f3a1b7cf49ea45fc395c31724739a088a1b1,05/31/2022,11/21/2021,2020,"1,047,934"
c56062bc2cab8b897d47334ce4fcf98ae0b9583a19ec5b56aaabfd82d563fa66,05/31/2022,11/21/2021,2019,"2,321,546"
4f253c075fd1ec566c5371a98e09ada2123aebaf6f7a66c598ee7639fc651d9e,05/31/2022,11/20/2021,2022,
4c5681d38b7fe18f41f69eb44b10d290631fcb5bd2cf2169dfa8a2791b175f5e,05/31/2022,11/20/2021,2021,"2,004,579"
bfa40db0fc0fe1efd06f202cc1f75a311d1acc51734578aa83e2f725b5e3175e,05/31/2022,11/20/2021,2020,"984,369"
811eaf6d41d1da34e3454afca58beb7e803ce46f8b7422e6baab44cb8c945692,05/31/2022,11/20/2021,2019,"2,194,291"
d6aff4659a9120ead8f0b30c6023bdb9c1105361c96a7860b65716813730e0f7,05/31/2022,11/19/2021,2022,
bbe9b4316320baeeda269e958a720869a1923405f6798edff903eafba9ef9c64,05/31/2022,11/19/2021,2021,"2,242,956"
913802caf942bb99fd378fe075867b0daa7301e2ae4d7713bda1b286d8c7a85c,05/31/2022,11/19/2021,2020,"1,019,836"
1e037354bf6f54e12c845c4eaaaaca1608bfe1f9ce8b376a7ce9bfa5f77ce674,05/31/2022,11/19/2021,2019,"2,550,459"
0592e696a9190073cd12145f1b4191c2571e5e95e721e722507c4c0198861cf5,05/31/2022,11/18/2021,2022,
b270dced41248a05c033c6fa438b9661b57c10c3589150b46bfd17d26e38096a,05/31/2022,11/18/2021,2021,"2,044,545"
afb644f58dba4016bb32fc8f64c2a30fcd9bffa5fb3bfe9236767f0b99a207e7,05/31/2022,11/18/2021,2020,"907,332"
e067458be476fa7b7e67d9ee78facf98dc0877b3bb8e6143872dc70bf9e57bad,05/31/2022,11/18/2021,2019,"2,428,095"
e6d1b47d4d820248b1dd76ec00604b10aadcc2f1870e3a66d5be71aadcbf5635,05/31/2022,11/17/2021,2022,
23d68398afc3edd937036d1012ccd66d3ec8d803eac2641310ee6b7b8da66c9c,05/31/2022,11/17/2021,2021,"1,624,511"
f5f7286fb2ee68e8bc010088d49d3dbc68ae3eb7594325dc3fc5a010757353b7,05/31/2022,11/17/2021,2020,"703,135"
372cd35c5aa87b069b441cbab4c9c5c6a73d7fbe8af7fa1888ccb7d03c78d580,05/31/2022,11/17/2021,2019,"2,071,631"
3801b085906511d7cc939e4d9566c813e3fca0a7ba0b2dae803c1c4c5d0114ba,05/31/2022,11/16/2021,2022,
b4fa374bea4ea0412b7b3f6df396a8e5d482f85777ad052bf2f656dc6af2137e,05/31/2022,11/16/2021,2021,"1,491,890"
74aa1a5c040dba688412a9ff42e4e6e9b533337b449cf0bc1ab5c72504895f53,05/31/2022,11/16/2021,2020,"611,497"
8c5bcab114d907ab56a01f7ce9dbae13731f71a0b2b6d8ef167e6285174c6c60,05/31/2022,11/16/2021,2019,"1,900,895"
aef5b236196555af4c63602e46b07535a5417325f22382752e28bc9c1edca2ce,05/31/2022,11/15/2021,2022,
fa6e3c186e74e2be09036fb92bd3b17e3ba06dd03ff22f904e9cffe1896ff65a,05/31/2022,11/15/2021,2021,"2,010,601"
ff37d035d044b167ce45918bb229a3e2fc51039b49e32437cb01a64f8e7432fd,05/31/2022,11/15/2021,2020,"883,157"
2d35ab2e5deb8f920f482170ec08809dac3ada0bd1b3d61a76239fad4a92fd26,05/31/2022,11/15/2021,2019,"2,298,856"
abbd3dfd315e1593116115b592e6ff815978e32f5cdbe4e1f9db2c528b5048d4,05/31/2022,11/14/2021,2022,
b53cb2825482164d0df1cff300d172beec45c2e3eb1dae5d15ed66681ab3257c,05/31/2022,11/14/2021,2021,"2,150,150"
51c42fe99d1888910604edd4bf8bb0ebab7b55ced111eccde27366c7912e4304,05/31/2022,11/14/2021,2020,"978,297"
ed1e9edae70e371fa1f4f26cb788879a58a6f1ae7fba86d83a8fa04947fd5f5f,05/31/2022,11/14/2021,2019,"2,396,681"
99dca93ebdb9ec2ce370c650b3da168f3724742bfec78e7c3d6097559f03bcd6,05/31/2022,11/13/2021,2022,
9374dac9877fc0903bfa1df5d8ae334be8bba3eb258eb0125e38e431417e193d,05/31/2022,11/13/2021,2021,"1,559,772"
4f4b6cca3720817d156d759b982af703a0e226ede213337befed6197eb231c7a,05/31/2022,11/13/2021,2020,"697,360"
579b29107ff101fef47755b34349c2bbe7f7fa00592b3891053bdb9eb25d3f33,05/31/2022,11/13/2021,2019,"1,807,230"
13a4f5b25fdf49369b7bc7b33f12d548c9e9c18332dfea59383fa7e4096f1b58,05/31/2022,11/12/2021,2022,
def4983c31b9959983554d427f1af68c46ac4e69bec9699978f2cb648fedc52e,05/31/2022,11/12/2021,2021,"2,001,439"
0480b9b70ecde7e1c89dda8969b92148c7011b98a083963065735f453b886217,05/31/2022,11/12/2021,2020,"881,579"
b18b0a2e4efb8b77106327750908a2a67f07aadbfb21ca9e5184c64729e4f28d,05/31/2022,11/12/2021,2019,"2,437,211"
b04a50a79a482cd9a16cce829db06ec9d495bbe083a95ef2ea7e0a6e97ba4afa,05/31/2022,11/11/2021,2022,
e88b664322eec856c6323d8417173d24bd095bc82523a616cf164a31e680e059,05/31/2022,11/11/2021,2021,"2,064,753"
63b4cf1f4f899327c78b84b03c3e945482ec9c6b6b9de82f253c166a93bd42a4,05/31/2022,11/11/2021,2020,"866,679"
a2f9d8c9a926fe165247eb0ad0d815bd66e4d8789fd32c6add1c9062646ee444,05/31/2022,11/11/2021,2019,"2,364,920"
8a1b41ee35b08b6f039dfa04991519cec990f4122f963d26ac5427a388f299d4,05/31/2022,11/10/2021,2022,
071b6b7d385ce8a81e9d3c54306d11e658fae04b9c5fdb45b7c9aece1b275c47,05/31/2022,11/10/2021,2021,"1,691,526"
b54072e49bfb61dcbb99971748ce0ec7bf7da6efb339eea8a3b6d17a33d3428f,05/31/2022,11/10/2021,2020,"674,633"
9fa465e08c9afe4e19d8e7c8bb6b8e7a2282c84e3df35cf1b83980eb41945af7,05/31/2022,11/10/2021,2019,"2,072,207"
c1a47a6b8716c7d0732b05886b3866367648d1a73c232eecff68e702efb18e4c,05/31/2022,11/9/2021,2022,
62fde414c3060eaed8f265db7e2d54d217ee3984b78c5569fba296711efdc904,05/31/2022,11/9/2021,2021,"1,456,657"
b7494cb2f3499e7c08a30d69e6801191748ead75c70cb395e7b081853c22166d,05/31/2022,11/9/2021,2020,"596,475"
9950664fa25a8950859b675954c6ac44f8654791e87b507e54e3d045b9b61c4c,05/31/2022,11/9/2021,2019,"2,150,003"
5190335bca47a7127be9c49b37c4d36b677857f6c3f1d027f2b968c81825af4d,05/31/2022,11/8/2021,2022,
b20ad5c50e991d8afdcdaee0a3e03d5b90161e28f6f0bcb6603109e1da0dd4ea,05/31/2022,11/8/2021,2021,"1,955,530"
fcc975427f5871b33377819db1480bff550fc8b088511a6832831ba1cde12ef7,05/31/2022,11/8/2021,2020,"836,600"
d6f59b2b1b92e44deb42c699103dcf53547c1fa0fc781091c3866607dc73ec08,05/31/2022,11/8/2021,2019,"2,465,392"
6f99f8d70f8062674804c22c1fe2d9ab8dd86398d7d9b6b05184d6771a794fa6,05/31/2022,11/7/2021,2022,
92dc30372ce8cbeeff8d2b80aa377d068a5cdc10710bf6e59b7bd715df188bf4,05/31/2022,11/7/2021,2021,"2,152,721"
16067318c2e93f21281fff460caba86c4f5a9c63a06e8b95a1daca7513f3fa59,05/31/2022,11/7/2021,2020,"973,020"
4c7d1efb4dea331135611a52be1fbc948afd442d91f65285156c5290e1bf7080,05/31/2022,11/7/2021,2019,"2,356,349"
3a1b73091326d1cb2fe40c2465399cf8d368d67a5a244fe0c511548cb66d2d7a,05/31/2022,11/6/2021,2022,
0c1065a90121e1b47b4f18e63eae460e4344063f311128d1cbf89c9963d89db8,05/31/2022,11/6/2021,2021,"1,527,465"
67415970581f11a3dc317a1fd1a0c2bb4ec757609723f83fe28d12936fd890ef,05/31/2022,11/6/2021,2020,"689,951"
30a7f255054f2564a21bc5322b7564d385a2b70e1d5e8d344224f5c4995823cb,05/31/2022,11/6/2021,2019,"1,908,805"
b4ccf9db911aba51b1da317ff0af844eeb29fa1c968c44fced11a2bde138e23c,05/31/2022,11/5/2021,2022,
3de8c0c1bf1bd330e2233573cabc08f70da63c9b9b863081e4d7d1b6fd84e3f2,05/31/2022,11/5/2021,2021,"2,035,406"
f71b9095ec6172165970299c25b17104f44e355cc03325f490baa2177dbca094,05/31/2022,11/5/2021,2020,"895,091"
4acc36970dba791deff8f612161959b28f627a35498b82cf01bbcb8b4e49ae00,05/31/2022,11/5/2021,2019,"2,544,350"
